Address;City;Postal Code;Country;Latitude;Longitude;Operator;Access Type;Connector Standard;Amperage;Voltage;Power Type;Max Power 
Fischerpad 101;Sittard;6135 KS;NL;50.998696;5.840246;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Copernicusstraat 9a;Weert;6003 DE;NL;51.27375;5.73537;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Copernicusstraat 9a;Weert;6003 DE;NL;51.27375;5.73537;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Copernicusstraat 9a;Weert;6003 DE;NL;51.27375;5.73537;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Copernicusstraat 9a;Weert;6003 DE;NL;51.27375;5.73537;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Copernicusstraat 9a;Weert;6003 DE;NL;51.27375;5.73537;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Copernicusstraat 9a;Weert;6003 DE;NL;51.27375;5.73537;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Craneveldstraat 1;Venlo;5914 SG;NL;51.37542;6.17789;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Craneveldstraat 1;Venlo;5914 SG;NL;51.37542;6.17789;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Konrad Adenauerstraat 34;Herten;6049 HT;NL;51.179391;5.971942;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Konrad Adenauerstraat 34;Herten;6049 HT;NL;51.179391;5.971942;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Beitel 19;Heerlen;6422 PA;NL;50.844732;6.005535;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Beitel 19;Heerlen;6422 PA;NL;50.844732;6.005535;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Breukerweg 176;Heerlen;6412 ZL;NL;50.904182;5.947351;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Breukerweg 176;Heerlen;6412 ZL;NL;50.904182;5.947351;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Wildveldstraat 18;Venlo;5913 EZ;NL;51.369841;6.181603;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Wildveldstraat 18;Venlo;5913 EZ;NL;51.369841;6.181603;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Locht 117;Kerkrade;6466 GT;NL;50.853163;6.013853;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Locht 117;Kerkrade;6466 GT;NL;50.853163;6.013853;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Emmausstraat 7;Maastricht;6222 CH;NL;50.868355;5.70767;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Emmausstraat 7;Maastricht;6222 CH;NL;50.868355;5.70767;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
De Gruisdonk 4;Venlo;5928 RT;NL;51.37912;6.15844;ConnectNed;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Milaanstraat 115;Sittard;6135 LH;NL;50.991278;5.842392;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Milaanstraat 115;Sittard;6135 LH;NL;50.991278;5.842392;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Milaanstraat 115;Sittard;6135 LH;NL;50.991278;5.842392;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Milaanstraat 115;Sittard;6135 LH;NL;50.991278;5.842392;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Milaanstraat 115;Sittard;6135 LH;NL;50.991278;5.842392;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Milaanstraat 115;Sittard;6135 LH;NL;50.991278;5.842392;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Milaanstraat 115;Sittard;6135 LH;NL;50.991278;5.842392;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Milaanstraat 115;Sittard;6135 LH;NL;50.991278;5.842392;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
In de Riet 49;Horst;5961 DE;NL;51.45489;6.048954;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
In de Riet 49;Horst;5961 DE;NL;51.45489;6.048954;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Graafstraat 11;Landgraaf;6371 XP;NL;50.900965;6.023912;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Graafstraat 11;Landgraaf;6371 XP;NL;50.900965;6.023912;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Parallelweg 2b;Heerlen;6411 ND;NL;50.890613;5.973852;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Parallelweg 2b;Heerlen;6411 ND;NL;50.890613;5.973852;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Beekstraat 2;Panningen;5981 AS;NL;51.328523;5.983605;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Beekstraat 2;Panningen;5981 AS;NL;51.328523;5.983605;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
In de Cramer 142;Heerlen;6412 PM;NL;50.898258;5.94576;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
In de Cramer 142;Heerlen;6412 PM;NL;50.898258;5.94576;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
In de Cramer 142;Heerlen;6412 PM;NL;50.898258;5.94576;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
In de Cramer 142;Heerlen;6412 PM;NL;50.898258;5.94576;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
In de Cramer 142;Heerlen;6412 PM;NL;50.898258;5.94576;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
In de Cramer 142;Heerlen;6412 PM;NL;50.898258;5.94576;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
In de Cramer 142;Heerlen;6412 PM;NL;50.898258;5.94576;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
In de Cramer 142;Heerlen;6412 PM;NL;50.898258;5.94576;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
In de Cramer 142;Heerlen;6412 PM;NL;50.898258;5.94576;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Sloterbeekstraat 95;Venlo;5912 GV;NL;51.361692;6.172061;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Sloterbeekstraat 95;Venlo;5912 GV;NL;51.361692;6.172061;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
A Ge Water 4;Schinveld;6451 CD;NL;50.96795;5.980351;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
A Ge Water 4;Schinveld;6451 CD;NL;50.96795;5.980351;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Ooijenseweg 16;Blitterswijck;5863 AM;NL;51.526635;6.111212;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Ooijenseweg 16;Blitterswijck;5863 AM;NL;51.526635;6.111212;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Kerkenkampstraat 17;Herten;6049 BK;NL;51.182509;5.963417;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Kerkenkampstraat 17;Herten;6049 BK;NL;51.182509;5.963417;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Magnesiumstraat 31;Nederweert;6031 RV;NL;51.27344;5.746668;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Prinsessesingel 5;Venlo;5911 HS;NL;51.368946;6.165103;Community by Shell Recharge;Public;IEC 62196 Type 2 Mennekes;62;230;ac_3_phase;42780
Prinsessesingel 5;Venlo;5911 HS;NL;51.368946;6.165103;Community by Shell Recharge;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Prinsessesingel 5;Venlo;5911 HS;NL;51.368946;6.165103;Community by Shell Recharge;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Prinsessesingel 5;Venlo;5911 HS;NL;51.368946;6.165103;Community by Shell Recharge;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Prinsessesingel 5;Venlo;5911 HS;NL;51.368946;6.165103;Community by Shell Recharge;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Prinsessesingel 5;Venlo;5911 HS;NL;51.368946;6.165103;Community by Shell Recharge;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Prinsessesingel 5;Venlo;5911 HS;NL;51.368946;6.165103;Community by Shell Recharge;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Prinsessesingel 5;Venlo;5911 HS;NL;51.368946;6.165103;Community by Shell Recharge;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Prinsessesingel 5;Venlo;5911 HS;NL;51.368946;6.165103;Community by Shell Recharge;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Prinsessesingel 5;Venlo;5911 HS;NL;51.368946;6.165103;Community by Shell Recharge;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Prinsessesingel 5;Venlo;5911 HS;NL;51.368946;6.165103;Community by Shell Recharge;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Prinsessesingel 5;Venlo;5911 HS;NL;51.368946;6.165103;Community by Shell Recharge;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Prinsessesingel 5;Venlo;5911 HS;NL;51.368946;6.165103;Community by Shell Recharge;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Prinsessesingel 5;Venlo;5911 HS;NL;51.368946;6.165103;Community by Shell Recharge;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Prinsessesingel 5;Venlo;5911 HS;NL;51.368946;6.165103;Community by Shell Recharge;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Stationsplein 30;Landgraaf;6372 GR;NL;50.895545;6.01951;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Stationsplein 30;Landgraaf;6372 GR;NL;50.895545;6.01951;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Produktieweg 1;Roermond;6045 JC;NL;51.165582;6.049001;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Produktieweg 1;Roermond;6045 JC;NL;51.165582;6.049001;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Produktieweg 1;Roermond;6045 JC;NL;51.165582;6.049001;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Produktieweg 1;Roermond;6045 JC;NL;51.165582;6.049001;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Produktieweg 1;Roermond;6045 JC;NL;51.165582;6.049001;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Produktieweg 1;Roermond;6045 JC;NL;51.165582;6.049001;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Egelantier 2;Geleen;6163 RB;NL;50.991538;5.815773;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Egelantier 2;Geleen;6163 RB;NL;50.991538;5.815773;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Hulsterweg 84;Venlo;5912 PL;NL;51.349698;6.153683;Eneco;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Hulsterweg 84;Venlo;5912 PL;NL;51.349698;6.153683;Eneco;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Hulsterweg 84;Venlo;5912 PL;NL;51.349698;6.153683;Eneco;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Hulsterweg 84;Venlo;5912 PL;NL;51.349698;6.153683;Eneco;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Noorderhof 30;Venray;5804 BV;NL;51.533273;5.983766;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Noorderhof 30;Venray;5804 BV;NL;51.533273;5.983766;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Aalmoezenier Verheggenplein 61;Maastricht;6221 TD;NL;50.841097;5.710515;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Aalmoezenier Verheggenplein 61;Maastricht;6221 TD;NL;50.841097;5.710515;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Groene Boord 23;Heerlen;6411 GE;NL;50.887823;5.98417;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Groene Boord 23;Heerlen;6411 GE;NL;50.887823;5.98417;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Laan van Brunswijk 103;Maastricht;6212 HD;NL;50.836563;5.681612;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Laan van Brunswijk 103;Maastricht;6212 HD;NL;50.836563;5.681612;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Riethorsterweg 17;Plasmolen;6586 AC;NL;51.73746;5.91622;ConnectNed;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Riethorsterweg 17;Plasmolen;6586 AC;NL;51.73746;5.91622;ConnectNed;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Wie?nstraat 2;Venlo;5921 HG;NL;51.3699;6.150729;Blue Current;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Smedestraat 2;Heerlen;6411 CR;NL;50.883216;5.974936;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Smedestraat 2;Heerlen;6411 CR;NL;50.883216;5.974936;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Smedestraat 2;Heerlen;6411 CR;NL;50.883216;5.974936;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Smedestraat 2;Heerlen;6411 CR;NL;50.883216;5.974936;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Smedestraat 2;Heerlen;6411 CR;NL;50.883216;5.974936;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Smedestraat 2;Heerlen;6411 CR;NL;50.883216;5.974936;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Sint Antoniuslaan 21;Maastricht;6221 XH;NL;50.85392;5.70133;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Sint Antoniuslaan 21;Maastricht;6221 XH;NL;50.85392;5.70133;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Brunssummerweg 138;Landgraaf;6373 EZ;NL;50.917298;6.022643;Vattenfall;Public;IEC 62196 Type 2 Mennekes Combo, DC;125;500;dc;62500
Brunssummerweg 138;Landgraaf;6373 EZ;NL;50.917298;6.022643;Vattenfall;Public;IEC 62196 Type 2 Mennekes;63;230;ac_3_phase;43470
Brunssummerweg 138;Landgraaf;6373 EZ;NL;50.917298;6.022643;Vattenfall;Public;CHAdeMO, DC;125;500;dc;62500
Leuvenlaan 71;Maastricht;6229 GX;NL;50.835851;5.706905;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Leuvenlaan 71;Maastricht;6229 GX;NL;50.835851;5.706905;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Beatrixlaan 48;Weert;6006 AK;NL;51.246069;5.712983;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Beatrixlaan 48;Weert;6006 AK;NL;51.246069;5.712983;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Joannes Riviusstraat 12;Elsloo;6181 BT;NL;50.948963;5.774767;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Joannes Riviusstraat 12;Elsloo;6181 BT;NL;50.948963;5.774767;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Dorpsstraat 1;Slenaken;6277 NC;NL;50.768373;5.862311;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorpsstraat 1;Slenaken;6277 NC;NL;50.768373;5.862311;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorpsstraat 1;Slenaken;6277 NC;NL;50.768373;5.862311;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorpsstraat 1;Slenaken;6277 NC;NL;50.768373;5.862311;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Ahornstraat 28;Kerkrade;6463 GD;NL;50.874579;6.069484;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Ahornstraat 28;Kerkrade;6463 GD;NL;50.874579;6.069484;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Burgemeester Janssenring 24;Panningen;5981 DH;NL;51.323506;5.988934;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Burgemeester Janssenring 24;Panningen;5981 DH;NL;51.323506;5.988934;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Achterbroek 25;Gennep;6596 MP;NL;51.72017;5.94058;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Achterbroek 25;Gennep;6596 MP;NL;51.72017;5.94058;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Nieuwstraat 67;Weert;6001 TW;NL;51.251472;5.69796;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Nieuwstraat 67;Weert;6001 TW;NL;51.251472;5.69796;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Capitoolhof 2;Maastricht;6215 ET;NL;50.840958;5.646917;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Capitoolhof 2;Maastricht;6215 ET;NL;50.840958;5.646917;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
De Wieenhof 1;Venray;5802 EZ;NL;51.516633;5.979925;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
De Wieenhof 1;Venray;5802 EZ;NL;51.516633;5.979925;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Heemskerkstraat 55;Heerlen;6415 GS;NL;50.89670527;5.98604259;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Heemskerkstraat 55;Heerlen;6415 GS;NL;50.89670527;5.98604259;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Molenveldweg 20;Meerssen;6231 RX;NL;50.88089;5.753028;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Molenveldweg 20;Meerssen;6231 RX;NL;50.88089;5.753028;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Frans Strouxstraat 4-D;Weert;6039 GK;NL;51.19271595;5.72447812;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Frans Strouxstraat 4-D;Weert;6039 GK;NL;51.19271595;5.72447812;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Narcissenstraat 42;Echt;6101 LK;NL;51.102447;5.881829;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Narcissenstraat 42;Echt;6101 LK;NL;51.102447;5.881829;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Roermondseweg 147;Steyl;5935 AB;NL;51.329413;6.123928;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Roermondseweg 147;Steyl;5935 AB;NL;51.329413;6.123928;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Leidenlaan 22;Maastricht;6229 EZ;NL;50.837918;5.706441;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Leidenlaan 22;Maastricht;6229 EZ;NL;50.837918;5.706441;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Leidenlaan 22;Maastricht;6229 EZ;NL;50.837918;5.706441;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Leidenlaan 22;Maastricht;6229 EZ;NL;50.837918;5.706441;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Schepenbankstraat 2;Vaals;6291 EA;NL;50.77358;6.009549;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Schepenbankstraat 2;Vaals;6291 EA;NL;50.77358;6.009549;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Belvauer 37;Landgraaf;6373 TS;NL;50.902507;6.036218;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Belvauer 37;Landgraaf;6373 TS;NL;50.902507;6.036218;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
President Rooseveltlaan 150;Maastricht;6224 CJ;NL;50.855999;5.711181;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
President Rooseveltlaan 150;Maastricht;6224 CJ;NL;50.855999;5.711181;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Kinkershof 6;Klimmen;6343 BN;NL;50.877121;5.882993;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Kinkershof 6;Klimmen;6343 BN;NL;50.877121;5.882993;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Houtstraat 7;Gennep;6591 CA;NL;51.701639;5.969799;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Houtstraat 7;Gennep;6591 CA;NL;51.701639;5.969799;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Smissenhaag 165D;Maastricht;6228 HM;NL;50.827444;5.722931;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Smissenhaag 165D;Maastricht;6228 HM;NL;50.827444;5.722931;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
CBS Weg 13;Heerlen;6412 EX;NL;50.894885;5.966012;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
CBS Weg 13;Heerlen;6412 EX;NL;50.894885;5.966012;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Bomansstraat 17;Weert;6006 MR;NL;51.241671;5.689251;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Bomansstraat 17;Weert;6006 MR;NL;51.241671;5.689251;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Odahof 13;Ysselsteyn;5813 CZ;NL;51.48774;5.89518;ConnectNed;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Odahof 13;Ysselsteyn;5813 CZ;NL;51.48774;5.89518;ConnectNed;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Wilgenlaan 16;Maastricht;6212 HB;NL;50.839528;5.680895;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Wilgenlaan 16;Maastricht;6212 HB;NL;50.839528;5.680895;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Dorpsplein 4;Beegden;6099 AS;NL;51.190617;5.917798;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Dorpsplein 4;Beegden;6099 AS;NL;51.190617;5.917798;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Maastrichterlaan 90;Landgraaf;6374 VS;NL;50.912313;6.047753;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Maastrichterlaan 90;Landgraaf;6374 VS;NL;50.912313;6.047753;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Laaghuissingel 49;Venlo;5913 EL;NL;51.369489;6.185681;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Laaghuissingel 49;Venlo;5913 EL;NL;51.369489;6.185681;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Lorentzstraat 2;Maastricht;6227 TL;NL;50.836706;5.730435;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Lorentzstraat 2;Maastricht;6227 TL;NL;50.836706;5.730435;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Feldbiss 41;Kerkrade;6462 HD;NL;50.858663;6.071938;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Feldbiss 41;Kerkrade;6462 HD;NL;50.858663;6.071938;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Voltastraat 1 P;Maastricht;6224 EM;NL;50.852406;5.712689;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
