buurtcode2021;buurtnaam2021;GM_2021;GM2021;GM_NAAM;WK_2021;WK2021;WK_NAAM
740101;Centrum;GM0074;74;Heerenveen;WK007401;7401;Wijk 01 Heerenveen
740102;Midden;GM0074;74;Heerenveen;WK007401;7401;Wijk 01 Heerenveen
740103;Nijehaske;GM0074;74;Heerenveen;WK007401;7401;Wijk 01 Heerenveen
740104;De Greiden;GM0074;74;Heerenveen;WK007401;7401;Wijk 01 Heerenveen
740105;De Heide;GM0074;74;Heerenveen;WK007401;7401;Wijk 01 Heerenveen
740106;De Akkers;GM0074;74;Heerenveen;WK007401;7401;Wijk 01 Heerenveen
740107;Skoatterwald;GM0074;74;Heerenveen;WK007401;7401;Wijk 01 Heerenveen
740108;Het meer;GM0074;74;Heerenveen;WK007401;7401;Wijk 01 Heerenveen
740109;Nieuweschoot;GM0074;74;Heerenveen;WK007401;7401;Wijk 01 Heerenveen
740110;Haskerveen;GM0074;74;Heerenveen;WK007401;7401;Wijk 01 Heerenveen
740201;Terband;GM0074;74;Heerenveen;WK007402;7402;Wijk 02 Noord-Heerenveen
740202;Luinjeberd;GM0074;74;Heerenveen;WK007402;7402;Wijk 02 Noord-Heerenveen
740203;Tjalleberd;GM0074;74;Heerenveen;WK007402;7402;Wijk 02 Noord-Heerenveen
740204;Gersloot;GM0074;74;Heerenveen;WK007402;7402;Wijk 02 Noord-Heerenveen
740205;Gersloot-polder;GM0074;74;Heerenveen;WK007402;7402;Wijk 02 Noord-Heerenveen
740301;De Knipe;GM0074;74;Heerenveen;WK007403;7403;Wijk 03 Hoornsterzwaag
740302;Bontebok;GM0074;74;Heerenveen;WK007403;7403;Wijk 03 Hoornsterzwaag
740401;Oudeschoot;GM0074;74;Heerenveen;WK007404;7404;Wijk 04 Jubbega
740402;Mildam;GM0074;74;Heerenveen;WK007404;7404;Wijk 04 Jubbega
740403;Katlijk;GM0074;74;Heerenveen;WK007404;7404;Wijk 04 Jubbega
740404;Nieuwehorne;GM0074;74;Heerenveen;WK007404;7404;Wijk 04 Jubbega
740405;Oudehorne;GM0074;74;Heerenveen;WK007404;7404;Wijk 04 Jubbega
740406;Jubbega;GM0074;74;Heerenveen;WK007404;7404;Wijk 04 Jubbega
740407;Hoornsterzwaag;GM0074;74;Heerenveen;WK007404;7404;Wijk 04 Jubbega
740601;Oranjewoud;GM0074;74;Heerenveen;WK007406;7406;Wijk 06 Oranjewoud
740701;Haskerdijken;GM0074;74;Heerenveen;WK007407;7407;Skarsterlân
740702;Nieuwebrug;GM0074;74;Heerenveen;WK007407;7407;Skarsterlân
740901;Akkrum;GM0074;74;Heerenveen;WK007409;7409;Boarnsterhim
740902;Nes;GM0074;74;Heerenveen;WK007409;7409;Boarnsterhim
740903;Aldeboarn;GM0074;74;Heerenveen;WK007409;7409;Boarnsterhim
801001;De Waag;GM0080;80;Leeuwarden;WK008010;8010;Binnenstad
801002;Nieuwestad;GM0080;80;Leeuwarden;WK008010;8010;Binnenstad
801003;Oldehove;GM0080;80;Leeuwarden;WK008010;8010;Binnenstad
801004;Grote Kerkbuurt;GM0080;80;Leeuwarden;WK008010;8010;Binnenstad
801005;Hoek;GM0080;80;Leeuwarden;WK008010;8010;Binnenstad
801006;Blokhuisplein;GM0080;80;Leeuwarden;WK008010;8010;Binnenstad
801007;Zaailand;GM0080;80;Leeuwarden;WK008010;8010;Binnenstad
801008;Stationskwartier;GM0080;80;Leeuwarden;WK008010;8010;Binnenstad
801101;Tulpenburg;GM0080;80;Leeuwarden;WK008011;8011;Potmargezone
801102;Oranjewijk;GM0080;80;Leeuwarden;WK008011;8011;Potmargezone
801103;Achter de Hoven;GM0080;80;Leeuwarden;WK008011;8011;Potmargezone
801104;Schepenbuurt;GM0080;80;Leeuwarden;WK008011;8011;Potmargezone
801105;Wielenpôlle;GM0080;80;Leeuwarden;WK008011;8011;Potmargezone
801106;Huizum-Dorp;GM0080;80;Leeuwarden;WK008011;8011;Potmargezone
801107;Huizum-Sixma;GM0080;80;Leeuwarden;WK008011;8011;Potmargezone
801108;Huizum-Bornia;GM0080;80;Leeuwarden;WK008011;8011;Potmargezone
801109;Huizum-Badweg;GM0080;80;Leeuwarden;WK008011;8011;Potmargezone
802001;Oldegalileën;GM0080;80;Leeuwarden;WK008020;8020;Oud-Oost
802002;Bloemenbuurt;GM0080;80;Leeuwarden;WK008020;8020;Oud-Oost
802003;Cambuursterpad;GM0080;80;Leeuwarden;WK008020;8020;Oud-Oost
802004;Zamenhofpark;GM0080;80;Leeuwarden;WK008020;8020;Oud-Oost
802005;Cambuur;GM0080;80;Leeuwarden;WK008020;8020;Oud-Oost
802006;Zeeheldenbuurt;GM0080;80;Leeuwarden;WK008020;8020;Oud-Oost
802007;Indische buurt;GM0080;80;Leeuwarden;WK008020;8020;Oud-Oost
802008;Molenpad;GM0080;80;Leeuwarden;WK008020;8020;Oud-Oost
802009;Welgelegen;GM0080;80;Leeuwarden;WK008020;8020;Oud-Oost
803001;Transvaalwijk;GM0080;80;Leeuwarden;WK008030;8030;Sonnenborgh e.o.
803002;Bonifatius;GM0080;80;Leeuwarden;WK008030;8030;Sonnenborgh e.o.
803003;Rengerspark;GM0080;80;Leeuwarden;WK008030;8030;Sonnenborgh e.o.
803004;Vogelwijk;GM0080;80;Leeuwarden;WK008030;8030;Sonnenborgh e.o.
803005;Sonnenborgh;GM0080;80;Leeuwarden;WK008030;8030;Sonnenborgh e.o.
803006;Valeriuskwartier;GM0080;80;Leeuwarden;WK008030;8030;Sonnenborgh e.o.
803007;Magere Weide;GM0080;80;Leeuwarden;WK008030;8030;Sonnenborgh e.o.
803101;Westeinde;GM0080;80;Leeuwarden;WK008031;8031;Westeinde e.o.
803102;Buitengebied Noordwest;GM0080;80;Leeuwarden;WK008031;8031;Westeinde e.o.
803201;Vossepark;GM0080;80;Leeuwarden;WK008032;8032;Vossepark & Helicon
803202;Helicon;GM0080;80;Leeuwarden;WK008032;8032;Vossepark & Helicon
803203;Harlingervaart Noord;GM0080;80;Leeuwarden;WK008032;8032;Vossepark & Helicon
804001;Hollanderwijk;GM0080;80;Leeuwarden;WK008040;8040;Huizum-West
804002;Gerard Dou;GM0080;80;Leeuwarden;WK008040;8040;Huizum-West
804003;Julianapark;GM0080;80;Leeuwarden;WK008040;8040;Huizum-West
804004;Jan van Scorelbuurt;GM0080;80;Leeuwarden;WK008040;8040;Huizum-West
804101;Nijlân;GM0080;80;Leeuwarden;WK008041;8041;Nijlân & De Zwette
804102;De Zwette I Harlingervaart;GM0080;80;Leeuwarden;WK008041;8041;Nijlân & De Zwette
804103;De Zwette II Zwettehaven;GM0080;80;Leeuwarden;WK008041;8041;Nijlân & De Zwette
804104;De Zwette III Schenkenschans;GM0080;80;Leeuwarden;WK008041;8041;Nijlân & De Zwette
804105;De Zwette IV Businesspark;GM0080;80;Leeuwarden;WK008041;8041;Nijlân & De Zwette
804106;De Zwette V Newton;GM0080;80;Leeuwarden;WK008041;8041;Nijlân & De Zwette
804107;De Zwette VI Deinumerpolder;GM0080;80;Leeuwarden;WK008041;8041;Nijlân & De Zwette
804108;EnergieCampus Sylsterrak;GM0080;80;Leeuwarden;WK008041;8041;Nijlân & De Zwette
804109;Buitengebied De Zwette;GM0080;80;Leeuwarden;WK008041;8041;Nijlân & De Zwette
804110;Buitengebied West;GM0080;80;Leeuwarden;WK008041;8041;Nijlân & De Zwette
805001;Heechterp;GM0080;80;Leeuwarden;WK008050;8050;Heechterp & Schieringen
805002;Schieringen;GM0080;80;Leeuwarden;WK008050;8050;Heechterp & Schieringen
805003;De Centrale;GM0080;80;Leeuwarden;WK008050;8050;Heechterp & Schieringen
805101;Camminghaburen-Noord;GM0080;80;Leeuwarden;WK008051;8051;Camminghaburen e.o.
805102;Camminghaburen-Midden;GM0080;80;Leeuwarden;WK008051;8051;Camminghaburen e.o.
805103;Camminghaburen-Zuid;GM0080;80;Leeuwarden;WK008051;8051;Camminghaburen e.o.
805104;Grote Wielen;GM0080;80;Leeuwarden;WK008051;8051;Camminghaburen e.o.
805105;De Groene Ster;GM0080;80;Leeuwarden;WK008051;8051;Camminghaburen e.o.
806001;Bilgaard;GM0080;80;Leeuwarden;WK008060;8060;Bilgaard & Havankpark e.o.
806002;Havankpark;GM0080;80;Leeuwarden;WK008060;8060;Bilgaard & Havankpark e.o.
806003;Vierhuisterweg e.o.;GM0080;80;Leeuwarden;WK008060;8060;Bilgaard & Havankpark e.o.
806101;Vrijheidswijk-West;GM0080;80;Leeuwarden;WK008061;8061;Vrijheidswijk
806102;Vrijheidswijk-Oost;GM0080;80;Leeuwarden;WK008061;8061;Vrijheidswijk
806201;Lekkum;GM0080;80;Leeuwarden;WK008062;8062;Dokkumer Ie e.o.
806202;Snakkerburen;GM0080;80;Leeuwarden;WK008062;8062;Dokkumer Ie e.o.
806203;Buitengebied Lekkum en Miedum;GM0080;80;Leeuwarden;WK008062;8062;Dokkumer Ie e.o.
806204;Blitsaerd;GM0080;80;Leeuwarden;WK008062;8062;Dokkumer Ie e.o.
806205;Jelsum;GM0080;80;Leeuwarden;WK008062;8062;Dokkumer Ie e.o.
806206;Buitengebied Jelsum;GM0080;80;Leeuwarden;WK008062;8062;Dokkumer Ie e.o.
806207;Koarnjum;GM0080;80;Leeuwarden;WK008062;8062;Dokkumer Ie e.o.
806208;Buitengebied Koarnjum;GM0080;80;Leeuwarden;WK008062;8062;Dokkumer Ie e.o.
806209;Britsum;GM0080;80;Leeuwarden;WK008062;8062;Dokkumer Ie e.o.
806210;Buitengebied Britsum;GM0080;80;Leeuwarden;WK008062;8062;Dokkumer Ie e.o.
806301;Stiens;GM0080;80;Leeuwarden;WK008063;8063;Stiens e.o.
806302;Buitengebied Stiens;GM0080;80;Leeuwarden;WK008063;8063;Stiens e.o.
806303;Feinsum;GM0080;80;Leeuwarden;WK008063;8063;Stiens e.o.
806304;Buitengebied Feinsum;GM0080;80;Leeuwarden;WK008063;8063;Stiens e.o.
806305;Hijum;GM0080;80;Leeuwarden;WK008063;8063;Stiens e.o.
806306;Buitengebied Hijum;GM0080;80;Leeuwarden;WK008063;8063;Stiens e.o.
806307;Alde Leie;GM0080;80;Leeuwarden;WK008063;8063;Stiens e.o.
807001;Aldlân-Oost;GM0080;80;Leeuwarden;WK008070;8070;Aldlân & De Hemrik
807002;Aldlân-West;GM0080;80;Leeuwarden;WK008070;8070;Aldlân & De Hemrik
807003;Rapenburg;GM0080;80;Leeuwarden;WK008070;8070;Aldlân & De Hemrik
807004;Hemrik;GM0080;80;Leeuwarden;WK008070;8070;Aldlân & De Hemrik
807101;Goutum;GM0080;80;Leeuwarden;WK008071;8071;Goutum
807201;Hempens/Teerns;GM0080;80;Leeuwarden;WK008072;8072;Hempens/Teerns & Zuiderburen
807202;Buitengebied Hempens;GM0080;80;Leeuwarden;WK008072;8072;Hempens/Teerns & Zuiderburen
807203;Zuiderburen;GM0080;80;Leeuwarden;WK008072;8072;Hempens/Teerns & Zuiderburen
807301;Techum;GM0080;80;Leeuwarden;WK008073;8073;De Zuidlanden
807302;Wiarda;GM0080;80;Leeuwarden;WK008073;8073;De Zuidlanden
807303;De Werp;GM0080;80;Leeuwarden;WK008073;8073;De Zuidlanden
807304;De Zuidlanden;GM0080;80;Leeuwarden;WK008073;8073;De Zuidlanden
807305;De Klamp;GM0080;80;Leeuwarden;WK008073;8073;De Zuidlanden
807401;Barrahûs;GM0080;80;Leeuwarden;WK008074;8074;Middelsee
807402;Middelsee;GM0080;80;Leeuwarden;WK008074;8074;Middelsee
808001;Wirdum;GM0080;80;Leeuwarden;WK008080;8080;Dorpen Zuid-Oost
808002;Swichum;GM0080;80;Leeuwarden;WK008080;8080;Dorpen Zuid-Oost
808003;Buitengebied Wirdum;GM0080;80;Leeuwarden;WK008080;8080;Dorpen Zuid-Oost
808004;Wergea;GM0080;80;Leeuwarden;WK008080;8080;Dorpen Zuid-Oost
808005;Buitengebied Wergea;GM0080;80;Leeuwarden;WK008080;8080;Dorpen Zuid-Oost
808006;Warstiens;GM0080;80;Leeuwarden;WK008080;8080;Dorpen Zuid-Oost
808007;Warten;GM0080;80;Leeuwarden;WK008080;8080;Dorpen Zuid-Oost
808008;Buitengebied Warten;GM0080;80;Leeuwarden;WK008080;8080;Dorpen Zuid-Oost
808101;Wytgaard;GM0080;80;Leeuwarden;WK008081;8081;Dorpen Zuid-West
808102;Buitengebied Wytgaard;GM0080;80;Leeuwarden;WK008081;8081;Dorpen Zuid-West
808103;Mantgum;GM0080;80;Leeuwarden;WK008081;8081;Dorpen Zuid-West
808104;Buitengebied Mantgum;GM0080;80;Leeuwarden;WK008081;8081;Dorpen Zuid-West
808105;Weidum;GM0080;80;Leeuwarden;WK008081;8081;Dorpen Zuid-West
808106;Buitengebied Weidum;GM0080;80;Leeuwarden;WK008081;8081;Dorpen Zuid-West
808107;Jellum;GM0080;80;Leeuwarden;WK008081;8081;Dorpen Zuid-West
808108;Bears;GM0080;80;Leeuwarden;WK008081;8081;Dorpen Zuid-West
808109;Jorwert;GM0080;80;Leeuwarden;WK008081;8081;Dorpen Zuid-West
808110;Buitengebied Jorwert;GM0080;80;Leeuwarden;WK008081;8081;Dorpen Zuid-West
808111;Hilaard;GM0080;80;Leeuwarden;WK008081;8081;Dorpen Zuid-West
808112;Buitengebied Hilaard;GM0080;80;Leeuwarden;WK008081;8081;Dorpen Zuid-West
808113;Húns;GM0080;80;Leeuwarden;WK008081;8081;Dorpen Zuid-West
808114;Leons;GM0080;80;Leeuwarden;WK008081;8081;Dorpen Zuid-West
808115;Baard;GM0080;80;Leeuwarden;WK008081;8081;Dorpen Zuid-West
808116;Easterlittens;GM0080;80;Leeuwarden;WK008081;8081;Dorpen Zuid-West
808117;Buitengebied Easterlittens;GM0080;80;Leeuwarden;WK008081;8081;Dorpen Zuid-West
808201;Reduzum;GM0080;80;Leeuwarden;WK008082;8082;Grou e.o.
808202;Buitengebied Reduzum;GM0080;80;Leeuwarden;WK008082;8082;Grou e.o.
808203;Eagum;GM0080;80;Leeuwarden;WK008082;8082;Grou e.o.
808204;Idaerd;GM0080;80;Leeuwarden;WK008082;8082;Grou e.o.
808205;Friens;GM0080;80;Leeuwarden;WK008082;8082;Grou e.o.
808206;Grou;GM0080;80;Leeuwarden;WK008082;8082;Grou e.o.
808207;Buitengebied Grou;GM0080;80;Leeuwarden;WK008082;8082;Grou e.o.
808208;Jirnsum;GM0080;80;Leeuwarden;WK008082;8082;Grou e.o.
808209;Buitengebied Jirnsum;GM0080;80;Leeuwarden;WK008082;8082;Grou e.o.
850101;Appelscha-Bruggelaan;GM0085;85;Ooststellingwerf;WK008501;8501;Appelscha
850102;Appelscha-De Valouwe;GM0085;85;Ooststellingwerf;WK008501;8501;Appelscha
850103;Appelscha-Drentseweg;GM0085;85;Ooststellingwerf;WK008501;8501;Appelscha
850104;Appelscha-Midden Oost;GM0085;85;Ooststellingwerf;WK008501;8501;Appelscha
850105;Appelscha-Midden West;GM0085;85;Ooststellingwerf;WK008501;8501;Appelscha
850106;Appelscha-Noord;GM0085;85;Ooststellingwerf;WK008501;8501;Appelscha
850107;Appelscha-Steegdenhal;GM0085;85;Ooststellingwerf;WK008501;8501;Appelscha
850108;Appelscha-Toogwijk;GM0085;85;Ooststellingwerf;WK008501;8501;Appelscha
850109;Appelscha-Vaart;GM0085;85;Ooststellingwerf;WK008501;8501;Appelscha
850110;Appelscha-Van Emstweg;GM0085;85;Ooststellingwerf;WK008501;8501;Appelscha
850111;Appelscha-Buitengebied;GM0085;85;Ooststellingwerf;WK008501;8501;Appelscha
850201;Donkerbroek-Noord;GM0085;85;Ooststellingwerf;WK008502;8502;Donkerbroek
850202;Donkerbroek-Zuid;GM0085;85;Ooststellingwerf;WK008502;8502;Donkerbroek
850203;Donkerbroek-Buitengebied;GM0085;85;Ooststellingwerf;WK008502;8502;Donkerbroek
850301;Elsloo;GM0085;85;Ooststellingwerf;WK008503;8503;Elsloo
850302;Elsloo-Buitengebied;GM0085;85;Ooststellingwerf;WK008503;8503;Elsloo
850401;Fochteloo;GM0085;85;Ooststellingwerf;WK008504;8504;Fochteloo
850402;Fochteloo-Buitengebied;GM0085;85;Ooststellingwerf;WK008504;8504;Fochteloo
850501;Haule;GM0085;85;Ooststellingwerf;WK008505;8505;Haule
850502;Haule-Buitengebied;GM0085;85;Ooststellingwerf;WK008505;8505;Haule
850601;Haulerwijk-Bruïneweg;GM0085;85;Ooststellingwerf;WK008506;8506;Haulerwijk
850602;Haulerwijk-Hoofdweg;GM0085;85;Ooststellingwerf;WK008506;8506;Haulerwijk
850603;Haulerwijk-Noord-Oost;GM0085;85;Ooststellingwerf;WK008506;8506;Haulerwijk
850604;Haulerwijk-Noord-West;GM0085;85;Ooststellingwerf;WK008506;8506;Haulerwijk
850605;Haulerwijk-Oosterwoldseweg;GM0085;85;Ooststellingwerf;WK008506;8506;Haulerwijk
850606;Haulerwijk-Sinnehiem;GM0085;85;Ooststellingwerf;WK008506;8506;Haulerwijk
850607;Haulerwijk-Industrie;GM0085;85;Ooststellingwerf;WK008506;8506;Haulerwijk
850608;Haulerwijk-Buitengebied;GM0085;85;Ooststellingwerf;WK008506;8506;Haulerwijk
850701;Langedijke;GM0085;85;Ooststellingwerf;WK008507;8507;Langedijke
850702;Langedijke-Buitengebied;GM0085;85;Ooststellingwerf;WK008507;8507;Langedijke
850801;Makkinga;GM0085;85;Ooststellingwerf;WK008508;8508;Makkinga
850802;Makkinga-Buitengebied;GM0085;85;Ooststellingwerf;WK008508;8508;Makkinga
850901;Nijeberkoop;GM0085;85;Ooststellingwerf;WK008509;8509;Nijeberkoop
850902;Nijeberkoop-Buitengebied;GM0085;85;Ooststellingwerf;WK008509;8509;Nijeberkoop
851001;Oldeberkoop-Oost;GM0085;85;Ooststellingwerf;WK008510;8510;Oldeberkoop
851002;Oldeberkoop-West;GM0085;85;Ooststellingwerf;WK008510;8510;Oldeberkoop
851003;Oldeberkoop-Buitengebied;GM0085;85;Ooststellingwerf;WK008510;8510;Oldeberkoop
851101;Oosterwolde-Maden;GM0085;85;Ooststellingwerf;WK008511;8511;Oosterwolde
851102;Oosterwolde-Biezenkamp;GM0085;85;Ooststellingwerf;WK008511;8511;Oosterwolde
851103;Oosterwolde-Prandinga;GM0085;85;Ooststellingwerf;WK008511;8511;Oosterwolde
851104;Oosterwolde-Weemeweg;GM0085;85;Ooststellingwerf;WK008511;8511;Oosterwolde
851105;Oosterwolde-Centrum-Noord-West;GM0085;85;Ooststellingwerf;WK008511;8511;Oosterwolde
851106;Oosterwolde-Centrum-Noord-Oost;GM0085;85;Ooststellingwerf;WK008511;8511;Oosterwolde
851107;Oosterwolde-Noord-Oost;GM0085;85;Ooststellingwerf;WK008511;8511;Oosterwolde
851108;Oosterwolde-Hieming;GM0085;85;Ooststellingwerf;WK008511;8511;Oosterwolde
851109;Oosterwolde-Schottelenburg;GM0085;85;Ooststellingwerf;WK008511;8511;Oosterwolde
851110;Oosterwolde-Duistereweg;GM0085;85;Ooststellingwerf;WK008511;8511;Oosterwolde
851111;Oosterwolde-Slatten;GM0085;85;Ooststellingwerf;WK008511;8511;Oosterwolde
851112;Oosterwolde-Zuid;GM0085;85;Ooststellingwerf;WK008511;8511;Oosterwolde
851113;Oosterwolde-Centrum-Zuid-Oost;GM0085;85;Ooststellingwerf;WK008511;8511;Oosterwolde
851114;Oosterwolde-Iris;GM0085;85;Ooststellingwerf;WK008511;8511;Oosterwolde
851115;Oosterwolde-Snellingerdijk;GM0085;85;Ooststellingwerf;WK008511;8511;Oosterwolde
851116;Oosterwolde-Haerenkwartier;GM0085;85;Ooststellingwerf;WK008511;8511;Oosterwolde
851117;Oosterwolde-Industrie;GM0085;85;Ooststellingwerf;WK008511;8511;Oosterwolde
851118;Oosterwolde-Buitengebied;GM0085;85;Ooststellingwerf;WK008511;8511;Oosterwolde
851201;Ravenswoud;GM0085;85;Ooststellingwerf;WK008512;8512;Ravenswoud
851202;Ravenswoud-Buitengebied;GM0085;85;Ooststellingwerf;WK008512;8512;Ravenswoud
851301;Waskemeer;GM0085;85;Ooststellingwerf;WK008513;8513;Waskemeer
851302;Waskemeer-Buitengebied;GM0085;85;Ooststellingwerf;WK008513;8513;Waskemeer
860101;Bakkeveen-Centrum;GM0086;86;Opsterland;WK008601;8601;Bakkeveen
860102;Bakkeveen-De Kampen;GM0086;86;Opsterland;WK008601;8601;Bakkeveen
860103;Bakkeveen-Buitengebied;GM0086;86;Opsterland;WK008601;8601;Bakkeveen
860201;Beetsterzwaag-Centrum;GM0086;86;Opsterland;WK008602;8602;Beetsterzwaag
860202;Beetsterzwaag-Merkelân;GM0086;86;Opsterland;WK008602;8602;Beetsterzwaag
860203;Beetsterzwaag-Skeakel;GM0086;86;Opsterland;WK008602;8602;Beetsterzwaag
860204;Beetsterzwaag-Talant;GM0086;86;Opsterland;WK008602;8602;Beetsterzwaag
860205;Beetsterzwaag-Hup strjitten;GM0086;86;Opsterland;WK008602;8602;Beetsterzwaag
860206;Beetsterzwaag-Singels;GM0086;86;Opsterland;WK008602;8602;Beetsterzwaag
860207;Beetsterzwaag-Roekebosk;GM0086;86;Opsterland;WK008602;8602;Beetsterzwaag
860208;Beetsterzwaag-Olterterp;GM0086;86;Opsterland;WK008602;8602;Beetsterzwaag
860209;Beetsterzwaag-Buitengebied;GM0086;86;Opsterland;WK008602;8602;Beetsterzwaag
860401;Frieschepalen-Kom;GM0086;86;Opsterland;WK008604;8604;Frieschepalen
860402;Frieschepalen-Buitengebied;GM0086;86;Opsterland;WK008604;8604;Frieschepalen
860501;Gorredijk-Centrum;GM0086;86;Opsterland;WK008605;8605;Gorredijk
860502;Gorredijk-De Kromten;GM0086;86;Opsterland;WK008605;8605;Gorredijk
860503;Gorredijk-IJ buurt;GM0086;86;Opsterland;WK008605;8605;Gorredijk
860504;Gorredijk-Bloemenwijk;GM0086;86;Opsterland;WK008605;8605;Gorredijk
860505;Gorredijk-Loevestein;GM0086;86;Opsterland;WK008605;8605;Gorredijk
860506;Gorredijk-Groene Long;GM0086;86;Opsterland;WK008605;8605;Gorredijk
860507;Gorredijk-Miente;GM0086;86;Opsterland;WK008605;8605;Gorredijk
860508;Gorredijk-Buitengebied;GM0086;86;Opsterland;WK008605;8605;Gorredijk
860601;Hemrik-Kom;GM0086;86;Opsterland;WK008606;8606;Hemrik
860602;Hemrik-Buitengebied;GM0086;86;Opsterland;WK008606;8606;Hemrik
860701;Jonkerslân-Kom;GM0086;86;Opsterland;WK008607;8607;Jonkerslân
860702;Jonkerslân-Buitengebied;GM0086;86;Opsterland;WK008607;8607;Jonkerslân
860801;Langezwaag-Kom;GM0086;86;Opsterland;WK008608;8608;Langezwaag
860802;Langezwaag-Buitengebied;GM0086;86;Opsterland;WK008608;8608;Langezwaag
860901;Lippenhuizen-Kom;GM0086;86;Opsterland;WK008609;8609;Lippenhuizen
860902;Lippenhuizen-Buitengebied;GM0086;86;Opsterland;WK008609;8609;Lippenhuizen
861001;Luxwoude-Kom;GM0086;86;Opsterland;WK008610;8610;Luxwoude
861002;Luxwoude-Buitengebied;GM0086;86;Opsterland;WK008610;8610;Luxwoude
861101;Nij Beets-Kom;GM0086;86;Opsterland;WK008611;8611;Nij Beets
861102;Nij Beets-Buitengebied;GM0086;86;Opsterland;WK008611;8611;Nij Beets
861301;Siegerswoude-Kom;GM0086;86;Opsterland;WK008613;8613;Siegerswoude
861302;Siegerswoude-Buitengebied;GM0086;86;Opsterland;WK008613;8613;Siegerswoude
861401;Terwispel-Kom;GM0086;86;Opsterland;WK008614;8614;Terwispel
861402;Terwispel-Buitengebied;GM0086;86;Opsterland;WK008614;8614;Terwispel
861501;Tijnje-Kom;GM0086;86;Opsterland;WK008615;8615;Tijnje
861502;Tijnje-Buitengebied;GM0086;86;Opsterland;WK008615;8615;Tijnje
861601;Ureterp-Centrum;GM0086;86;Opsterland;WK008616;8616;Ureterp
861602;Ureterp-Buorfinne;GM0086;86;Opsterland;WK008616;8616;Ureterp
861603;Ureterp-Gilden;GM0086;86;Opsterland;WK008616;8616;Ureterp
861604;Ureterp-De Ekers;GM0086;86;Opsterland;WK008616;8616;Ureterp
861605;Ureterp-Fûgelliet;GM0086;86;Opsterland;WK008616;8616;Ureterp
861606;Ureterp-Drachten-Azeven;GM0086;86;Opsterland;WK008616;8616;Ureterp
861607;Ureterp-Buitengebied;GM0086;86;Opsterland;WK008616;8616;Ureterp
861701;Wijnjewoude-Centrum;GM0086;86;Opsterland;WK008617;8617;Wijnjewoude
861702;Wijnjewoude-Gentiaan;GM0086;86;Opsterland;WK008617;8617;Wijnjewoude
861703;Wijnjewoude-Buitengebied-Kleine Groningen;GM0086;86;Opsterland;WK008617;8617;Wijnjewoude
880000;Schiermonnikoog;GM0088;88;Schiermonnikoog;WK008800;8800;Wijk 00
880009;Verspreide huizen Schiermonnikoog;GM0088;88;Schiermonnikoog;WK008800;8800;Wijk 00
889998;Buitenwater;GM0088;88;Schiermonnikoog;WK008899;8899;Groot water
900001;Centrum;GM0090;90;Smallingerland;WK009000;9000;Wijk 00 Drachten
900002;De Wiken;GM0090;90;Smallingerland;WK009000;9000;Wijk 00 Drachten
900003;De Singels;GM0090;90;Smallingerland;WK009000;9000;Wijk 00 Drachten
900004;De Drait;GM0090;90;Smallingerland;WK009000;9000;Wijk 00 Drachten
900005;De Wiken-Oost;GM0090;90;Smallingerland;WK009000;9000;Wijk 00 Drachten
900006;De Venen;GM0090;90;Smallingerland;WK009000;9000;Wijk 00 Drachten
900007;De Folgeren;GM0090;90;Smallingerland;WK009000;9000;Wijk 00 Drachten
900008;De Swetten;GM0090;90;Smallingerland;WK009000;9000;Wijk 00 Drachten
900009;De Bouwen;GM0090;90;Smallingerland;WK009000;9000;Wijk 00 Drachten
900010;Noordoost;GM0090;90;Smallingerland;WK009000;9000;Wijk 00 Drachten
900011;De Haven;GM0090;90;Smallingerland;WK009000;9000;Wijk 00 Drachten
900012;Buitengebied Drachten;GM0090;90;Smallingerland;WK009000;9000;Wijk 00 Drachten
900013;De Trisken;GM0090;90;Smallingerland;WK009000;9000;Wijk 00 Drachten
900014;Fennepark;GM0090;90;Smallingerland;WK009000;9000;Wijk 00 Drachten
900015;Himsterhout;GM0090;90;Smallingerland;WK009000;9000;Wijk 00 Drachten
900016;Bedrijvenpark;GM0090;90;Smallingerland;WK009000;9000;Wijk 00 Drachten
900017;Vrijburg;GM0090;90;Smallingerland;WK009000;9000;Wijk 00 Drachten
900018;Burmaniapark;GM0090;90;Smallingerland;WK009000;9000;Wijk 00 Drachten
900120;Opeinde;GM0090;90;Smallingerland;WK009001;9001;Wijk 01 Overig Smallingerland
900121;Rottevalle;GM0090;90;Smallingerland;WK009001;9001;Wijk 01 Overig Smallingerland
900122;Houtigehage;GM0090;90;Smallingerland;WK009001;9001;Wijk 01 Overig Smallingerland
900123;Drachtstercompagnie;GM0090;90;Smallingerland;WK009001;9001;Wijk 01 Overig Smallingerland
