Postcode-4,Year,Total,Supermarket,Convenience stores,Cafe,Cafeteria,Hotel,Restaurant,Railway station,Amusement park,Cinema,Museums,Art exhibitions,Library,Swimming pool,General practioner,Hospital including clinic
4153,2020,3325,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
4155,2020,340,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
4156,2020,900,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4157,2020,570,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4158,2020,2095,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0
4161,2020,2370,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
4163,2020,225,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
4171,2020,2690,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0
4174,2020,1005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4175,2020,2830,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
4176,2020,1025,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
4181,2020,2405,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
4182,2020,440,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4184,2020,1175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4185,2020,580,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4191,2020,10880,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0
4194,2020,4565,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0
4196,2020,2100,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
4197,2020,1155,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
4201,2020,5705,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
4202,2020,85,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0
4203,2020,160,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
4204,2020,5320,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
4205,2020,9705,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
4206,2020,2870,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
4207,2020,10185,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0
4208,2020,2115,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0
4209,2020,1290,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4211,2020,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4212,2020,125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4213,2020,875,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
4214,2020,2065,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
4221,2020,1380,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4223,2020,1880,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
4225,2020,1750,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
4231,2020,3900,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
4233,2020,3070,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
4235,2020,805,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
4241,2020,3405,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0
4243,2020,1015,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4245,2020,1600,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4247,2020,850,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4251,2020,11295,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
4254,2020,5750,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
4255,2020,3670,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0
4261,2020,6545,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
4264,2020,2915,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
4265,2020,1725,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
4266,2020,835,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4267,2020,410,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4268,2020,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4269,2020,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4271,2020,2470,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
4273,2020,4305,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
4281,2020,2465,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0
4283,2020,1625,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
4284,2020,1830,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
4285,2020,4675,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0
4286,2020,3700,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0
4287,2020,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4288,2020,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4301,2020,9230,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
4302,2020,1150,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0
4303,2020,1070,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1
4305,2020,565,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4306,2020,2675,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0
4307,2020,2320,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
4308,2020,330,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4311,2020,3795,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
4315,2020,975,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
4316,2020,765,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
4317,2020,775,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
4318,2020,1255,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
4321,2020,985,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4322,2020,1260,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
4323,2020,350,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4325,2020,1480,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
4326,2020,305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4327,2020,260,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4328,2020,4285,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0
4331,2020,6365,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
4332,2020,4060,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
4333,2020,5355,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0
4334,2020,3135,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
4335,2020,7185,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
4336,2020,7095,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
4337,2020,8800,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
4338,2020,75,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
4339,2020,1365,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
4341,2020,5380,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0
4351,2020,1610,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
4352,2020,475,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4353,2020,1805,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
4354,2020,1055,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
4356,2020,2495,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
4357,2020,1485,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0
4361,2020,2615,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0
4363,2020,1510,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4364,2020,1415,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4365,2020,1500,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
4371,2020,3365,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0
4373,2020,875,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0
4374,2020,1665,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
4381,2020,7280,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
4382,2020,8215,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
4383,2020,3155,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
4384,2020,5560,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1
4385,2020,5330,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
4386,2020,3595,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
4387,2020,525,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0
4388,2020,10160,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0
4389,2020,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4401,2020,6970,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0
4411,2020,3045,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0
4413,2020,4345,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
4414,2020,1410,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4415,2020,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4416,2020,4665,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
4417,2020,1685,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
4421,2020,9205,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
4423,2020,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4424,2020,2985,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
4431,2020,4680,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
4433,2020,710,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4434,2020,925,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
4435,2020,605,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4436,2020,705,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4437,2020,390,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4438,2020,560,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
4441,2020,1175,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
4443,2020,625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4444,2020,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4451,2020,5505,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
4453,2020,1960,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
4454,2020,1440,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
4455,2020,1215,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4456,2020,1735,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
4458,2020,1645,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
4461,2020,11240,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
4462,2020,6795,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1
4463,2020,6950,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
4464,2020,2460,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0
4465,2020,910,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4471,2020,2200,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
4472,2020,1155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4474,2020,535,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4475,2020,810,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4481,2020,3375,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1
4482,2020,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4484,2020,1825,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
4485,2020,450,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4486,2020,1565,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
4491,2020,1135,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
4493,2020,2070,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
4494,2020,345,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4501,2020,4560,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
4503,2020,1000,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
4504,2020,405,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
4505,2020,535,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
4506,2020,715,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
4507,2020,1435,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
4508,2020,520,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4511,2020,4560,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
4513,2020,715,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
4515,2020,2280,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0
4521,2020,1555,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0
4522,2020,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4524,2020,2365,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0
4525,2020,300,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
4527,2020,2355,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0
4528,2020,335,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4529,2020,905,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
4531,2020,2525,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
4532,2020,7045,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
4533,2020,3835,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
4535,2020,4650,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
4536,2020,3155,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
4537,2020,3970,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
4538,2020,280,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
4539,2020,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4541,2020,2245,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0
4542,2020,2935,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0
4543,2020,2785,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
4551,2020,3855,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0
4553,2020,2085,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
4554,2020,1890,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
4561,2020,9945,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1
4562,2020,1120,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
4564,2020,3155,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
4565,2020,365,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
4566,2020,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4567,2020,2345,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0
4568,2020,945,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
4569,2020,930,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4571,2020,7785,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0
4574,2020,900,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4575,2020,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4576,2020,2500,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
4581,2020,1870,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4583,2020,450,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4584,2020,215,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4585,2020,720,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4586,2020,570,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4587,2020,3150,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
4588,2020,350,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4589,2020,310,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4611,2020,9210,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
4612,2020,220,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
4613,2020,3810,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0
4614,2020,7115,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
4615,2020,5450,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
4616,2020,720,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0
4617,2020,7540,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0
4621,2020,4585,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
4622,2020,475,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
4623,2020,4045,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
4624,2020,6585,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1
4625,2020,3385,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
4631,2020,9390,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
4634,2020,1480,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
4635,2020,2100,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
4641,2020,5145,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
4645,2020,3760,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
4651,2020,12970,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1
4652,2020,410,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1
4655,2020,745,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4661,2020,12445,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0
4664,2020,1915,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
4671,2020,5690,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
4675,2020,2620,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
4681,2020,2255,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
4691,2020,8050,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
4693,2020,1675,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
4694,2020,1830,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
4695,2020,3455,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
4696,2020,1695,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
4697,2020,3725,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0
4698,2020,2705,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
4701,2020,6305,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
4702,2020,13185,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
4703,2020,7435,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
4704,2020,85,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
4705,2020,325,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
4706,2020,11315,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
4707,2020,16200,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
4708,2020,12330,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
4709,2020,1710,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
4711,2020,9280,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
4714,2020,5185,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
4715,2020,4710,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
4721,2020,1330,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
4722,2020,225,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
4724,2020,4745,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
4725,2020,1195,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4726,2020,1805,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
4727,2020,610,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4731,2020,12640,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
4735,2020,2050,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
4741,2020,6765,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
4744,2020,2445,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
4751,2020,7245,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
4754,2020,1190,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4756,2020,2290,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0
4758,2020,2265,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
4759,2020,1070,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4761,2020,13210,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
4762,2020,1145,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0
4765,2020,1635,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
4766,2020,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4771,2020,620,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4772,2020,260,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4781,2020,665,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
4782,2020,530,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
4791,2020,5860,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0
4793,2020,5510,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0
4794,2020,940,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4796,2020,270,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4797,2020,3160,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0
4811,2020,17100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
4812,2020,10210,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
4813,2020,8385,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
4814,2020,11400,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0
4815,2020,4355,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
4816,2020,4460,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0
4817,2020,15425,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1
4818,2020,9045,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
4819,2020,3630,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
4822,2020,8050,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
4823,2020,8875,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
4824,2020,9040,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
4825,2020,110,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0
4826,2020,9335,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0
4827,2020,7810,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
4834,2020,11905,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1
4835,2020,6865,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
4836,2020,705,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4837,2020,2255,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1
4838,2020,1160,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4839,2020,385,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
4841,2020,11915,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
4844,2020,6260,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
4845,2020,2180,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
4847,2020,8245,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
4849,2020,3000,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
4851,2020,5025,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
4854,2020,8330,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
4855,2020,1050,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4856,2020,340,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4858,2020,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4859,2020,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4861,2020,4200,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
4871,2020,16930,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0
4872,2020,8850,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
4873,2020,6065,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
4874,2020,2975,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
4875,2020,1845,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
4876,2020,6995,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
4877,2020,30,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0
4878,2020,5,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
4879,2020,175,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4881,2020,8075,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0
4882,2020,2430,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
4884,2020,2975,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
4885,2020,1695,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4891,2020,6635,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0
4901,2020,10650,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
4902,2020,8650,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
4903,2020,370,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4904,2020,12060,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
4905,2020,855,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
4906,2020,4325,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
4907,2020,10385,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1
4908,2020,3170,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0
4909,2020,1225,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4911,2020,1295,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
4921,2020,12450,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
4924,2020,570,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
4926,2020,4060,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0
4927,2020,1730,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4931,2020,6950,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0
4941,2020,8745,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0
4942,2020,3715,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0
4944,2020,2135,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
5011,2020,11995,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0
5012,2020,4730,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0
5013,2020,750,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
5014,2020,11845,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
5015,2020,700,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0
5017,2020,5830,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
5018,2020,3715,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0
5021,2020,12305,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0
5022,2020,8415,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
5025,2020,12750,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0
5026,2020,815,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
5032,2020,6200,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
5035,2020,7315,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
5036,2020,8345,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
5037,2020,10345,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0
5038,2020,15235,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
