RegioS,Perioden,Personenauto_2
6019,2020,1242
6030,2020,13
6031,2020,5952
6034,2020,970
6035,2020,2697
6037,2020,785
6039,2020,2828
6040,2020,159
6041,2020,6031
6042,2020,4941
6043,2020,4989
6044,2020,1240
6045,2020,2958
6049,2020,4197
6050,2020,1
6051,2020,4105
6061,2020,2451
6063,2020,1395
6065,2020,1908
6067,2020,2246
6070,2020,2
6071,2020,4799
6074,2020,2061
6075,2020,2507
6077,2020,1949
6080,2020,3
6081,2020,2614
6082,2020,583
6083,2020,412
6085,2020,2145
6086,2020,1991
6088,2020,2481
6089,2020,440
6091,2020,451
6092,2020,190
6093,2020,3789
6095,2020,1511
6096,2020,1021
6097,2020,2519
6099,2020,1195
6100,2020,13
6101,2020,5532
6102,2020,2704
6104,2020,1122
6105,2020,877
6107,2020,1047
6109,2020,530
6111,2020,398
6112,2020,528
6114,2020,4665
6116,2020,969
6118,2020,1982
6121,2020,3451
6122,2020,1181
6123,2020,729
6124,2020,492
6125,2020,1064
6127,2020,1420
6129,2020,3517
6130,2020,1913
6131,2020,2152
6132,2020,2949
6133,2020,2064
6134,2020,1170
6135,2020,3419
6136,2020,4040
6137,2020,4097
6141,2020,1519
6142,2020,825
6143,2020,663
6151,2020,2660
6153,2020,55
6155,2020,1261
6160,2020,126
6161,2020,2382
6162,2020,2372
6163,2020,3808
6164,2020,2576
6165,2020,2452
6166,2020,2767
6167,2020,27
6170,2020,3
6171,2020,6394
6174,2020,389
6176,2020,2052
6180,2020,1
6181,2020,5001
6190,2020,8
6191,2020,7409
6199,2020,178
6200,2020,5
6201,2020,136
6202,2020,16
6211,2020,2796
6212,2020,2222
6213,2020,2013
6214,2020,1485
6215,2020,3811
6216,2020,2583
6217,2020,2964
6218,2020,3004
6219,2020,755
6221,2020,3163
6222,2020,1908
6223,2020,1433
6224,2020,2479
6225,2020,3001
6226,2020,3000
6227,2020,3134
6228,2020,2938
6229,2020,2915
6230,2020,4
6231,2020,3887
6235,2020,1708
6237,2020,218
6240,2020,2
6241,2020,3157
6243,2020,1617
6245,2020,5019
6247,2020,1731
6251,2020,292
6252,2020,90
6255,2020,751
6261,2020,535
6262,2020,564
6265,2020,867
6267,2020,2029
6268,2020,353
6269,2020,2348
6270,2020,2
6271,2020,2039
6273,2020,139
6274,2020,330
6276,2020,86
6277,2020,242
6278,2020,55
6281,2020,1103
6285,2020,635
6286,2020,1115
6287,2020,1065
6289,2020,52
6290,2020,2
6291,2020,3510
6294,2020,877
6295,2020,512
6300,2020,5
6301,2020,5673
6305,2020,871
6307,2020,209
6311,2020,453
6312,2020,105
6321,2020,1408
6325,2020,2508
6333,2020,2077
6336,2020,2401
6341,2020,33
6342,2020,78
6343,2020,1994
6351,2020,2993
6353,2020,25
6360,2020,5
6361,2020,3772
6363,2020,1030
6365,2020,1685
6367,2020,4744
6369,2020,3132
6370,2020,19
6371,2020,3287
6372,2020,6041
6373,2020,4892
6374,2020,6999
6400,2020,23
6401,2020,249
6411,2020,3830
6412,2020,4514
6413,2020,5755
6414,2020,3930
6415,2020,2986
6416,2020,2697
6417,2020,3744
6418,2020,4737
6419,2020,2372
6421,2020,10
6422,2020,154
6430,2020,1
6431,2020,5046
6432,2020,2121
6433,2020,2789
6436,2020,1558
6438,2020,2186
6439,2020,711
6440,2020,16
6441,2020,3939
6442,2020,1329
6443,2020,2059
6444,2020,3816
6445,2020,1762
6446,2020,2566
6447,2020,1049
6451,2020,2792
6454,2020,472
6456,2020,531
6460,2020,22
6461,2020,4084
6462,2020,3412
6463,2020,2257
6464,2020,2552
6465,2020,1126
6466,2020,3973
6467,2020,2912
6468,2020,224
6469,2020,376
6471,2020,3236
6584,2020,1969
6585,2020,1851
6586,2020,197
6587,2020,585
6590,2020,37
6591,2020,4642
6595,2020,1260
6596,2020,1711
6598,2020,1392
6599,2020,566
5766,2021,319
5768,2021,3536
5800,2021,20
5801,2021,5278
5802,2021,3377
5803,2021,4630
5804,2021,1703
5807,2021,1234
5808,2021,799
5809,2021,1228
5811,2021,488
5812,2021,312
5813,2021,1373
5814,2021,327
5815,2021,660
5816,2021,142
5817,2021,134
5851,2021,1312
5853,2021,1301
5854,2021,3077
5855,2021,1558
5856,2021,798
5860,2021,0
5861,2021,1149
5862,2021,268
5863,2021,719
5864,2021,1134
5865,2021,706
5866,2021,764
5871,2021,647
5872,2021,503
5900,2021,90
5901,2021,4
5902,2021,25
5911,2021,2087
5912,2021,4343
5913,2021,4847
5914,2021,3317
5915,2021,2726
5916,2021,1664
5921,2021,2978
5922,2021,2314
5923,2021,1381
5924,2021,1836
5925,2021,1834
5926,2021,1588
5927,2021,494
5928,2021,1335
5930,2021,2
5931,2021,4745
5932,2021,2732
5935,2021,1824
5941,2021,2918
5943,2021,604
5944,2021,1613
5951,2021,3003
5953,2021,5814
5954,2021,1509
5960,2021,9
5961,2021,8179
5962,2021,1267
5963,2021,1066
5964,2021,946
5966,2021,1259
5970,2021,1
5971,2021,2741
5973,2021,1253
5975,2021,3661
5976,2021,653
5977,2021,140
5980,2021,9
5981,2021,4158
5984,2021,669
5985,2021,1030
5986,2021,1351
5987,2021,732
5988,2021,3480
5991,2021,3851
5993,2021,3732
5995,2021,2412
6000,2021,80
6001,2021,3654
6002,2021,3478
6003,2021,3040
6004,2021,4611
6005,2021,2491
6006,2021,5611
6011,2021,863
6012,2021,344
6013,2021,596
6014,2021,1065
6015,2021,794
6017,2021,1420
6019,2021,1243
6030,2021,13
6031,2021,6020
6034,2021,983
6035,2021,2768
6037,2021,780
6039,2021,2873
6040,2021,138
6041,2021,6161
6042,2021,5069
6043,2021,5000
6044,2021,1258
6045,2021,3014
6049,2021,4286
6050,2021,0
6051,2021,4224
6060,2021,2
6061,2021,2507
6063,2021,1459
6065,2021,1948
6067,2021,2244
6070,2021,2
6071,2021,4869
6074,2021,2074
6075,2021,2515
6077,2021,1999
6080,2021,2
6081,2021,2648
6082,2021,585
6083,2021,412
6085,2021,2142
6086,2021,2025
6088,2021,2541
6089,2021,434
6091,2021,484
6092,2021,196
6093,2021,3814
6095,2021,1532
6096,2021,1061
6097,2021,2514
6099,2021,1206
6100,2021,12
6101,2021,5799
6102,2021,2765
6104,2021,1149
6105,2021,906
6107,2021,1039
6109,2021,534
6111,2021,402
6112,2021,530
6114,2021,4688
6116,2021,976
6118,2021,2059
6120,2021,1
6121,2021,3431
6122,2021,1213
6123,2021,750
6124,2021,495
6125,2021,1063
6127,2021,1452
6129,2021,3553
6130,2021,1836
6131,2021,2235
6132,2021,3032
6133,2021,2024
6134,2021,1172
6135,2021,3362
6136,2021,4015
6137,2021,4130
6141,2021,1553
6142,2021,826
6143,2021,673
6151,2021,2655
6153,2021,63
6155,2021,1283
6160,2021,143
6161,2021,2359
6162,2021,2452
6163,2021,3897
6164,2021,2519
6165,2021,2423
6166,2021,2773
6167,2021,61
6170,2021,2
6171,2021,6399
6174,2021,390
6176,2021,2062
6180,2021,0
6181,2021,5049
6190,2021,7
6191,2021,7425
6199,2021,179
6200,2021,6
6201,2021,144
6202,2021,13
6211,2021,3095
6212,2021,2223
6213,2021,1995
6214,2021,1476
6215,2021,3799
6216,2021,2566
6217,2021,3040
6218,2021,3076
6219,2021,768
6221,2021,3129
6222,2021,1856
6223,2021,1450
6224,2021,2582
6225,2021,3057
6226,2021,2964
6227,2021,3113
6228,2021,2989
6229,2021,2951
6230,2021,10
6231,2021,3971
6235,2021,1723
6237,2021,219
6240,2021,2
6241,2021,3180
6243,2021,1617
6245,2021,5085
6247,2021,1753
6251,2021,294
6252,2021,100
6255,2021,762
6261,2021,541
6262,2021,554
6265,2021,881
6267,2021,2076
6268,2021,369
6269,2021,2382
6270,2021,1
6271,2021,2073
6273,2021,145
6274,2021,325
6276,2021,93
6277,2021,249
6278,2021,63
6281,2021,1117
6285,2021,655
6286,2021,1136
6287,2021,1075
6289,2021,52
6291,2021,3528
6294,2021,888
6295,2021,496
6300,2021,4
6301,2021,5768
6305,2021,863
6307,2021,218
6311,2021,449
6312,2021,111
6321,2021,1421
6325,2021,2496
6333,2021,2121
6336,2021,2412
6341,2021,33
6342,2021,85
6343,2021,2044
6351,2021,3023
6353,2021,27
6360,2021,6
6361,2021,3875
6363,2021,1043
6365,2021,1715
6367,2021,4797
6369,2021,3175
6370,2021,31
6371,2021,3328
6372,2021,5991
6373,2021,4878
6374,2021,7043
6400,2021,27
6401,2021,136
6411,2021,3942
6412,2021,4569
6413,2021,5781
6414,2021,3913
6415,2021,3017
6416,2021,2780
6417,2021,3638
6418,2021,4782
6419,2021,2374
6421,2021,10
6422,2021,164
6430,2021,0
6431,2021,5097
6432,2021,2160
6433,2021,2805
6436,2021,1547
6438,2021,2191
6439,2021,727
6440,2021,15
6441,2021,4000
6442,2021,1294
6443,2021,2081
6444,2021,3855
6445,2021,1749
6446,2021,2640
6447,2021,1044
6451,2021,2829
6454,2021,466
6456,2021,544
6460,2021,28
6461,2021,4134
6462,2021,3468
6463,2021,2262
6464,2021,2608
6465,2021,1153
6466,2021,3958
6467,2021,2918
6468,2021,234
6469,2021,368
6471,2021,3293
6584,2021,1984
6585,2021,1896
6586,2021,207
6587,2021,582
6590,2021,34
6591,2021,4643
6595,2021,1263
6596,2021,1721
6598,2021,1391
6599,2021,551
5766,2022,326
5768,2022,3658
5800,2022,15
5801,2022,5350
5802,2022,3403
5803,2022,4766
5804,2022,1794
5807,2022,1266
5808,2022,863
5809,2022,1232
5811,2022,497
5812,2022,333
5813,2022,1379
5814,2022,343
5815,2022,670
5816,2022,145
5817,2022,139
5851,2022,1333
5853,2022,1296
5854,2022,3136
5855,2022,1579
5856,2022,779
5860,2022,0
5861,2022,1150
5862,2022,261
5863,2022,730
5864,2022,1150
5865,2022,727
5866,2022,783
5871,2022,649
5872,2022,509
5900,2022,92
5901,2022,4
5902,2022,29
5911,2022,2040
5912,2022,4467
5913,2022,4898
5914,2022,3347
5915,2022,2918
5916,2022,1657
5921,2022,2983
5922,2022,2342
5923,2022,1382
5924,2022,1840
5925,2022,1843
5926,2022,1583
5927,2022,494
5928,2022,1397
5930,2022,2
5931,2022,4794
5932,2022,2737
5935,2022,1853
5941,2022,2974
5943,2022,618
5944,2022,1689
5951,2022,3017
5953,2022,5822
5954,2022,1516
5960,2022,9
5961,2022,8418
5962,2022,1305
5963,2022,1135
5964,2022,969
5966,2022,1268
5970,2022,1
5971,2022,2749
5973,2022,1282
5975,2022,3769
5976,2022,668
5977,2022,145
5980,2022,11
5981,2022,4210
5984,2022,672
5985,2022,1049
5986,2022,1373
5987,2022,741
5988,2022,3554
5991,2022,3887
5993,2022,3774
5995,2022,2454
6000,2022,65
6001,2022,3763
6002,2022,3526
6003,2022,3080
6004,2022,4713
6005,2022,2528
6006,2022,5726
6011,2022,906
6012,2022,334
6013,2022,581
6014,2022,1069
6015,2022,801
6017,2022,1434
6019,2022,1262
6030,2022,12
6031,2022,6124
6034,2022,978
6035,2022,2762
6037,2022,805
6039,2022,2876
6040,2022,150
6041,2022,6371
6042,2022,5174
6043,2022,5038
6044,2022,1334
6045,2022,3146
6049,2022,4298
6050,2022,0
6051,2022,4223
6060,2022,2
6061,2022,2566
6063,2022,1500
6065,2022,1975
6067,2022,2280
6070,2022,3
6071,2022,4956
6074,2022,2049
6075,2022,2490
6077,2022,2032
6080,2022,2
6081,2022,2652
6082,2022,589
6083,2022,413
6085,2022,2155
6086,2022,2049
6088,2022,2543
6089,2022,443
6091,2022,502
6092,2022,201
6093,2022,3903
6095,2022,1570
6096,2022,1043
6097,2022,2584
6099,2022,1226
6100,2022,13
6101,2022,5793
6102,2022,2772
6104,2022,1150
6105,2022,910
6107,2022,1041
6109,2022,527
6111,2022,402
6112,2022,555
6114,2022,4743
6116,2022,989
6118,2022,2068
6120,2022,1
6121,2022,3466
6122,2022,1206
6123,2022,752
6124,2022,509
6125,2022,1090
6127,2022,1477
6129,2022,3608
6130,2022,1876
6131,2022,2314
6132,2022,3040
6133,2022,2061
6134,2022,1180
6135,2022,3571
6136,2022,4107
6137,2022,4137
6141,2022,1532
6142,2022,786
6143,2022,680
6151,2022,2677
6153,2022,63
6155,2022,1323
6160,2022,143
6161,2022,2390
6162,2022,2500
6163,2022,3918
6164,2022,2570
6165,2022,2444
6166,2022,2800
6167,2022,40
6170,2022,1
6171,2022,6443
6174,2022,401
6176,2022,2065
6180,2022,0
6181,2022,5053
6190,2022,9
6191,2022,7492
6199,2022,129
6200,2022,5
6201,2022,140
6202,2022,14
6211,2022,3219
6212,2022,2211
6213,2022,2014
6214,2022,1497
6215,2022,3795
6216,2022,2561
6217,2022,3080
6218,2022,3079
6219,2022,763
6221,2022,3243
6222,2022,1885
6223,2022,1451
6224,2022,2674
6225,2022,3078
6226,2022,3016
6227,2022,3202
6228,2022,2957
6229,2022,2962
6230,2022,13
6231,2022,4002
6235,2022,1756
6237,2022,229
6240,2022,2
6241,2022,3176
6243,2022,1583
6245,2022,5133
6247,2022,1772
6251,2022,297
6252,2022,97
6255,2022,743
6261,2022,553
6262,2022,576
6265,2022,875
6267,2022,2101
6268,2022,362
6269,2022,2412
6270,2022,0
6271,2022,2082
6273,2022,148
6274,2022,338
6276,2022,96
6277,2022,258
6278,2022,61
6281,2022,1115
6285,2022,654
6286,2022,1151
6287,2022,1085
6289,2022,54
6291,2022,3541
6294,2022,887
6295,2022,515
6300,2022,4
6301,2022,5743
6305,2022,843
6307,2022,208
6311,2022,460
6312,2022,107
6321,2022,1416
6325,2022,2520
6333,2022,2116
6336,2022,2391
6341,2022,34
6342,2022,80
6343,2022,2071
6351,2022,3103
6353,2022,27
6360,2022,5
6361,2022,3894
6363,2022,1068
6365,2022,1687
6367,2022,4809
6369,2022,3130
6370,2022,30
6371,2022,3360
6372,2022,6073
6373,2022,4874
6374,2022,7091
6400,2022,18
6401,2022,179
6411,2022,4002
6412,2022,4722
6413,2022,5777
6414,2022,3941
6415,2022,3058
6416,2022,2854
6417,2022,3681
6418,2022,4826
6419,2022,2379
6421,2022,10
6422,2022,169
6430,2022,0
6431,2022,5132
6432,2022,2173
6433,2022,2836
6436,2022,1575
6438,2022,2224
6439,2022,733
6440,2022,21
6441,2022,4002
6442,2022,1313
6443,2022,2088
6444,2022,3864
6445,2022,1735
6446,2022,2757
6447,2022,1062
6451,2022,2839
6454,2022,475
6456,2022,572
6460,2022,26
6461,2022,4194
6462,2022,3484
6463,2022,2231
6464,2022,2616
6465,2022,1165
6466,2022,4063
6467,2022,2922
6468,2022,245
6469,2022,358
6471,2022,3304
6584,2022,2031
6585,2022,1948
6586,2022,220
6587,2022,600
6590,2022,34
6591,2022,4767
6595,2022,1264
6596,2022,1780
6598,2022,1399
6599,2022,555
