Post.code;Totaal.2022;Koopwoning.2022;Huurwoning.2022;adressen/km2.2022
8763;490;90;10;47
8764;95;80;20;27
8765;440;90;10;45
8771;995;80;20;107
8772;20;100;-99997;11
8773;340;90;10;67
8774;145;90;-99997;17
8775;45;90;-99997;9
8801;6850;60;40;1107
8802;5960;70;30;846
8804;1100;70;30;139
8805;220;70;30;35
8806;585;70;30;80
8807;255;80;20;45
8808;365;70;30;68
8809;45;90;-99997;12
8811;435;70;30;66
8812;260;80;20;37
8813;145;80;20;47
8814;125;90;10;18
8816;100;100;-99997;21
8821;530;80;20;77
8822;1020;80;20;122
8823;325;80;20;39
8831;1050;70;30;158
8832;105;90;10;15
8833;25;-99997;-99997;6
8834;195;90;10;26
8835;425;80;20;60
8841;105;100;-99997;48
8842;455;90;10;55
8843;245;80;20;39
8844;55;100;-99997;11
8845;80;90;-99997;13
8851;1355;70;30;228
8852;65;80;20;17
8853;40;90;-99997;48
8854;560;70;30;74
8855;1685;60;40;229
8856;145;80;20;124
8857;485;70;30;56
8861;6500;60;40;1181
8862;8325;50;50;1045
8871;15;-99997;-99997;46
8872;585;70;30;294
8881;2580;60;40;346
8882;25;-99997;80;31
8883;10;-99997;-99997;56
8884;130;80;20;155
8885;30;90;-99997;74
8891;1035;60;40;247
8892;20;-99997;-99997;182
8893;100;70;30;216
8894;245;90;10;137
8895;150;80;10;119
8896;485;80;20;129
8897;150;70;30;51
8899;1195;40;60;213
8911;6235;10;90;4436
8912;120;50;50;743
8913;4105;70;30;3008
8914;485;90;10;1609
8915;5210;50;50;1695
8916;3215;60;40;3118
8917;3245;50;50;3928
8918;6000;20;80;2466
8919;805;70;30;1035
8921;9055;40;60;4089
8922;3300;30;70;4110
8923;3510;20;80;2385
8924;3645;20;80;2443
8925;5275;70;30;1368
8926;5205;70;30;1254
8927;1030;100;0;766
8931;3715;30;70;1907
8932;7005;50;50;2989
8933;4030;50;50;3596
8934;2125;60;40;2738
8935;6740;50;50;1683
8936;720;30;70;1809
8937;910;-99997;100;2120
8938;115;70;30;679
8939;5580;90;10;748
8941;3285;80;20;363
9001;5690;60;40;741
9003;905;70;30;114
9004;30;80;-99997;6
9005;1870;70;30;263
9006;35;-99997;-99997;8
9007;85;100;-99997;18
9008;1085;70;30;144
9009;90;90;-99997;31
9011;1385;70;30;183
9012;640;90;10;76
9013;165;90;10;31
9014;345;80;20;53
9021;320;80;20;48
9022;1135;90;10;149
9023;315;80;20;43
9024;545;60;40;86
9025;140;90;10;44
9026;145;90;10;36
9027;310;90;10;36
9031;405;80;20;61
9032;80;80;20;29
9033;1045;80;20;129
9034;1050;70;30;144
9035;3285;80;20;372
9036;2735;70;30;351
9037;90;100;-99997;13
9038;365;90;10;73
9041;2615;70;30;314
9043;190;80;20;38
9044;810;70;30;175
9045;915;80;20;181
9047;1740;70;30;221
9051;7800;70;30;697
9053;165;90;-99997;50
9054;415;70;30;63
9055;945;80;20;308
9056;425;70;30;125
9057;305;70;30;92
9061;2310;80;20;347
9062;1935;60;40;381
9063;725;80;20;206
9064;635;80;20;98
9067;180;90;10;65
9071;235;90;10;44
9072;320;80;20;65
9073;1420;70;30;176
9074;2680;70;30;304
9075;245;90;10;23
9076;4900;60;40;488
9077;690;70;30;78
9078;945;80;20;81
9079;1725;70;30;159
9081;420;80;20;387
9082;25;90;-99997;21
9083;200;80;20;1390
9084;3315;90;10;873
9085;15;-99997;-99997;818
9086;280;90;10;453
9087;50;90;-99997;49
9088;1150;70;30;148
9089;580;80;20;76
9091;250;90;10;19
9101;9140;40;60;1017
9102;1075;80;20;759
9103;2610;80;20;741
9104;5595;70;30;572
9105;1115;80;20;113
9106;40;90;-99997;30
9107;55;70;30;9
9108;1195;80;20;171
9109;255;90;10;70
9111;505;70;30;160
9112;675;90;10;152
9113;940;80;20;131
9114;930;90;10;107
9121;130;90;-99997;121
9122;55;80;-99997;10
9123;880;70;30;139
9124;45;100;-99997;12
9125;180;90;10;79
9131;850;80;20;95
9132;585;80;20;63
9133;1155;70;30;134
9134;380;80;20;67
9135;240;90;10;61
9136;215;80;10;78
9137;930;80;20;111
9138;365;90;10;59
9141;300;80;20;62
9142;225;80;20;85
9143;370;80;20;60
9144;210;80;20;23
9145;1305;70;30;169
9146;65;90;-99997;9
9147;395;80;20;56
9148;70;80;-99997;12
9151;1545;70;30;217
9152;40;90;-99997;38
9153;240;90;10;42
9154;75;100;-99997;25
9155;210;90;10;28
9156;120;100;-99997;27
9161;1295;60;40;321
9162;455;70;30;123
9163;1260;70;30;287
9164;740;70;30;211
9166;945;60;40;321
9171;825;80;20;89
9172;1775;60;40;252
9173;90;90;10;27
9174;90;90;10;19
9175;125;90;10;21
9176;70;90;-99997;10
9177;60;80;-99997;12
9178;230;90;10;21
9201;8110;40;60;2008
9202;8145;50;50;1634
9203;9510;50;50;2008
9204;8285;70;30;1082
9205;4640;70;30;828
9206;60;70;30;612
9207;6320;80;20;1006
9211;215;90;10;332
9212;1840;70;30;286
9213;645;100;0;177
9214;50;100;-99997;44
9215;250;90;10;20
9216;1685;70;30;148
9217;455;80;20;47
9218;1740;80;20;191
9219;350;90;10;41
9221;1405;70;30;172
9222;1220;80;20;94
9223;915;70;30;163
9231;6080;50;50;679
9233;1215;70;30;145
9241;2055;80;20;125
9243;1885;80;20;184
9244;3660;60;40;481
9245;1635;80;20;105
9246;70;80;20;29
9247;4900;70;30;463
9248;840;90;10;62
9249;995;90;10;103
9251;9890;60;40;871
9254;5020;70;30;584
9255;1610;90;10;217
9256;780;80;20;156
9257;2300;80;20;200
9258;940;80;20;97
9261;1575;80;20;110
9262;1360;80;20;163
9263;1900;80;20;192
9264;415;70;30;163
9265;640;80;20;54
9269;3605;60;40;421
9271;5105;50;50;618
9281;4325;70;30;464
9283;1270;80;20;111
9284;1195;80;20;126
9285;5795;60;40;581
9286;1065;70;30;113
9287;1800;60;40;285
9288;2440;60;40;275
9289;1685;70;30;212
9291;5740;60;40;654
9292;75;70;30;15
9293;450;90;10;37
9294;820;80;20;90
9295;615;80;20;66
9296;330;90;10;61
9297;105;70;30;64
9298;2980;70;30;273
9299;580;70;30;346
9301;11200;60;40;1134
9302;3360;80;20;925
9304;235;90;10;24
9305;320;80;20;69
9306;90;90;-99997;53
9307;210;70;30;45
9311;1525;70;30;655
9312;1035;80;20;563
9313;150;80;20;173
9314;225;90;10;53
9315;345;90;10;44
9321;5485;80;20;387
9331;3850;70;30;397
9333;230;90;10;34
9334;140;70;30;21
9335;170;80;20;12
9336;120;80;20;25
9337;160;80;20;71
9341;1295;90;20;115
9342;825;80;20;72
9343;230;90;10;51
9351;11580;60;40;943
9354;2780;80;20;162
9355;360;90;10;60
9356;4435;60;40;778
9359;25;-99997;-99997;23
9361;310;100;-99997;66
9362;315;90;10;61
9363;5940;70;30;523
9364;720;90;10;92
9365;650;90;10;49
9366;260;90;10;43
9367;1685;70;30;178
9401;6825;40;60;2392
9402;8265;50;50;2424
9403;14105;80;20;1198
9404;7400;40;60;1374
9405;6335;80;20;589
9406;9330;50;50;1859
9407;6460;70;30;1328
9408;9540;80;20;962
9409;270;100;-99997;157
9411;8520;60;40;791
9412;1205;90;10;458
9413;1755;90;10;451
9414;1490;80;20;135
9415;895;80;20;77
9416;135;70;30;99
9417;375;90;10;55
9418;1100;80;20;77
9419;425;80;20;28
9421;3295;70;30;372
9422;4935;70;30;412
9423;1370;70;30;145
9431;4720;70;30;383
9432;70;90;-99997;33
9433;460;80;20;42
9434;80;90;-99997;73
9435;50;90;-99997;5
9436;285;90;10;20
9437;100;100;-99997;19
9438;115;100;-99997;19
9439;565;80;20;68
9441;230;70;30;42
9442;370;90;10;46
9443;250;80;20;40
9444;785;80;20;80
9445;25;70;-99997;7
9446;110;90;-99997;17
9447;65;80;20;11
9448;85;90;-99997;110
9449;720;70;30;248
9451;3770;70;30;451
9452;75;100;-99997;11
9453;55;90;-99997;10
9454;315;90;10;37
9455;10;-99997;-99997;5
9456;25;-99997;-99997;7
9457;85;80;20;13
9458;160;90;-99997;46
9459;20;-99997;-99997;2
9461;5055;70;30;505
9462;1835;70;30;163
9463;1440;80;20;128
9464;140;90;10;19
9465;255;90;10;32
9466;395;90;10;54
9467;385;80;20;109
9468;3590;80;20;394
9469;610;90;10;208
9471;6425;70;30;506
9472;3665;80;20;459
9473;465;90;10;57
9474;325;90;10;31
9475;365;80;20;100
9479;550;90;10;70
9481;4045;70;30;423
9482;1795;80;20;161
9483;390;90;10;107
9484;65;80;20;13
9485;105;90;-99997;13
9486;40;90;-99997;54
9487;100;90;-99997;126
9488;100;90;-99997;11
9489;35;80;-99997;399
9491;740;90;10;84
9492;175;90;10;30
9493;235;90;10;76
9494;830;80;20;133
9495;95;100;-99997;23
9496;230;90;10;18
9497;470;90;10;44
9501;9540;50;50;1267
9502;5420;70;30;832
9503;3930;60;40;982
9511;990;80;20;77
9512;285;90;10;110
9514;1865;60;40;206
9515;685;80;20;121
9521;4870;70;30;423
9523;570;90;10;238
9524;415;100;0;48
9525;270;90;10;38
9526;85;100;-99997;16
9527;115;90;-99997;18
9528;790;90;10;91
9531;4930;70;30;494
9533;570;90;10;112
9534;135;90;10;13
9535;30;60;40;4
9536;330;80;20;141
9537;150;90;10;16
9541;3355;70;30;253
9545;680;80;20;60
9551;2405;80;20;93
9561;10245;60;40;518
9563;995;80;20;79
9564;55;40;60;151
9566;570;80;20;54
9571;2270;70;30;131
9573;375;80;20;25
9574;90;80;20;24
9581;7295;60;40;532
9584;1250;80;20;77
9585;295;100;-99997;21
9591;2880;70;30;195
9601;6945;40;60;1544
9602;11460;40;60;1611
9603;3565;80;20;1345
9605;855;90;10;42
9606;1635;90;10;213
9607;960;60;40;293
9608;855;90;10;66
9609;20;70;-99997;19
9611;8105;60;40;1061
9613;2780;90;10;188
9614;205;80;20;106
9615;1365;70;30;189
9616;505;90;10;117
9617;3020;80;20;363
9618;105;70;30;13
9619;830;80;20;90
9621;2140;60;40;190
9622;80;80;20;71
9623;160;100;-99997;20
9624;60;90;-99997;7
9625;510;80;20;33
9626;1675;80;20;176
9627;555;80;20;83
9628;3190;70;30;339
9629;180;90;10;36
9631;445;90;10;31
9632;55;100;-99997;13
9633;110;90;10;11
9635;1860;70;30;185
9636;3590;70;30;314
9641;5635;50;50;1341
9642;7770;60;40;1146
9644;1635;90;10;96
9645;4020;50;50;1060
9646;2455;80;20;1058
9648;5510;70;30;587
9649;4605;60;40;564
9651;1710;80;20;140
9654;400;80;20;40
9655;120;100;-99997;28
9656;150;90;10;34
9657;115;100;-99997;20
9658;480;90;10;43
9659;220;90;10;85
9661;1240;80;20;88
9663;4615;70;30;341
9665;7580;60;40;653
9671;4285;50;50;1733
9672;475;80;20;628
9673;3190;50;50;1097
9674;3035;60;40;1161
9675;6995;70;30;1344
9677;1460;70;30;492
9678;1490;80;20;160
9679;4940;60;40;547
9681;2185;70;30;202
9682;1490;70;30;113
9684;2160;70;30;154
9685;970;100;0;149
9686;2080;60;40;272
9687;225;80;20;26
9688;395;70;30;48
9691;35;90;-99997;179
9693;1330;60;40;241
9695;3240;70;30;133
9696;170;80;20;17
9697;2630;70;30;275
9698;1310;80;20;87
9699;970;70;30;64
9711;9835;10;90;6314
9712;10415;20;80;6740
9713;13175;20;80;4447
9714;5970;30;70;5384
9715;8205;20;80;5067
9716;4090;10;90;5228
9717;6410;40;60;5979
9718;9345;30;70;5186
9721;11285;50;50;3161
9722;8330;60;40;2569
9723;5760;50;50;2025
9724;4935;30;70;4348
9725;6175;30;70;4241
9726;4540;30;70;4415
9727;5635;50;50;2756
9728;10695;40;60;2181
9731;7740;80;20;1649
9732;5155;70;30;1492
9733;3675;40;60;1390
9734;2740;90;10;1119
9735;220;100;-99997;1336
9736;6090;30;70;1521
9737;5865;60;40;1680
9738;390;80;20;1078
9741;7495;20;80;4536
9742;11110;20;80;4393
9743;11975;20;80;2866
9744;5625;60;40;859
9745;3135;60;40;923
9746;7825;70;30;1182
9747;10;-99997;-99997;1013
9749;30;80;-99997;101
9751;7720;70;30;1077
9752;5335;70;30;908
9753;5070;70;30;973
9755;705;80;20;117
9756;1345;80;20;160
9761;7050;70;30;904
9765;3790;70;30;740
9766;3130;90;10;305
9771;1130;70;30;165
9773;130;100;-99997;58
9774;665;80;20;77
9781;8740;70;30;809
9784;260;90;10;61
9785;1020;80;20;351
9791;4655;70;30;537
9792;775;60;40;105
9793;105;100;-99997;43
9794;70;60;40;40
9795;345;80;20;53
9796;190;80;20;19
9797;560;90;10;56
9798;495;80;20;74
9801;8325;80;20;738
9804;1475;80;20;268
9805;445;90;10;503
9811;285;90;10;40
9812;45;90;-99997;42
9821;1345;90;10;184
9822;1570;70;30;233
9824;470;80;20;41
9825;190;100;-99997;21
9827;135;90;10;22
9828;690;80;20;111
9831;2240;70;30;299
9832;400;90;10;28
9833;280;90;20;33
9841;25;-99997;-99997;67
9842;430;80;20;69
9843;2755;70;30;334
9844;240;90;10;28
9845;315;80;20;50
9851;615;80;20;73
9852;200;80;20;20
9853;475;70;30;67
9861;3500;60;40;442
9862;660;90;10;59
9863;1135;80;20;74
9864;630;80;20;91
9865;2555;80;20;143
9866;935;80;20;77
9871;150;80;30;131
9872;170;90;10;118
9873;770;70;30;132
9881;335;80;20;67
9882;230;80;20;76
9883;1520;70;30;168
9884;245;90;10;23
9885;195;90;10;23
9886;100;90;10;22
9891;790;70;30;113
9892;320;80;20;40
9893;440;70;30;55
9901;4125;40;60;1063
9902;5155;40;60;1136
9903;1930;80;20;930
9904;110;90;10;20
9905;1045;80;20;129
9906;645;70;30;100
9907;160;80;20;39
9908;310;80;20;44
9909;1380;80;20;161
9911;190;80;20;30
9912;245;80;20;35
9913;125;90;10;27
9914;520;80;20;57
9915;635;70;30;90
9917;490;70;30;59
9918;560;70;30;71
9919;2315;50;50;352
9921;915;70;30;130
9922;420;80;20;54
9923;195;80;20;32
9924;30;100;-99997;35
9925;15;-99997;-99997;20
9931;1875;40;60;1030
9932;4495;70;30;612
9933;4015;40;60;989
9934;4920;60;40;1155
9936;1710;60;40;538
9937;595;90;10;60
9939;270;90;10;27
9942;95;90;10;28
9943;335;80;20;39
9944;1345;70;30;112
9945;1740;70;30;236
9946;950;80;20;119
9947;385;90;10;78
9948;300;60;40;98
9949;155;90;10;39
9951;7365;70;30;681
9953;1840;60;40;316
9954;100;100;-99997;35
9955;210;80;20;204
9956;450;80;20;60
9957;45;80;-99997;9
9959;575;80;20;79
9961;195;80;20;77
9962;95;90;-99997;21
9963;285;80;20;37
9964;755;70;30;106
9965;1735;70;30;267
9966;170;70;30;18
9967;1485;70;30;217
9968;420;80;20;47
9969;240;70;30;38
9971;1365;60;40;213
9972;65;90;10;36
9973;220;90;10;39
9974;1225;60;40;205
9975;190;70;30;25
9976;150;80;20;67
9977;1245;70;30;124
9978;180;80;20;49
9981;5465;50;50;609
9982;3145;60;40;316
9983;1160;70;30;120
9984;255;80;20;21
9985;135;100;-99997;30
9986;110;70;30;17
9987;195;70;30;36
9988;1370;70;30;166
9989;2200;60;40;301
9991;2215;50;50;329
9992;140;90;10;22
9993;125;90;10;60
9994;75;90;-99997;203
9995;675;70;30;96
9996;70;90;-99997;19
9997;595;70;30;87
9998;185;80;20;17
9999;100;90;-99997;12
